,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare_1,business_fare_rs,first_fare_rs,economy_fare,business_fare,first_fare
4922,IXM,MAA,13:35:00,4,1:00:00,14:35:00,4,AI672,AI,Air India,6054,,13750,72.648,,165
4923,IXM,MAA,14:00:00,5,1:20:00,15:20:00,5,AI672,AI,Air India,6054,,14348,72.648,,172.176
4924,IXM,MAA,14:00:00,1,1:20:00,15:20:00,1,AI672,AI,Air India,6054,,20380,72.648,,244.56
4925,IXM,MAA,13:35:00,6,1:00:00,14:35:00,6,AI672,AI,Air India,6578,,14348,78.936,,172.176
4926,IXM,MAA,13:35:00,0,1:00:00,14:35:00,0,AI672,AI,Air India,7511,,13750,90.132,,165
4927,IXM,MAA,14:30:00,2,0:50:00,15:20:00,2,6E7268,6E,IndiGo,7840,,,94.08,,
4928,IXM,MAA,11:40:00,2,1:20:00,13:00:00,2,6E7196,6E,IndiGo,7840,,,94.08,,
4929,IXM,MAA,14:30:00,4,0:50:00,15:20:00,4,6E7268,6E,IndiGo,8307,,,99.684,,
4930,IXM,MAA,11:40:00,1,1:20:00,13:00:00,1,6E7196,6E,IndiGo,8307,,,99.684,,
4931,IXM,MAA,8:05:00,2,1:20:00,9:25:00,2,6E7194,6E,IndiGo,8307,,,99.684,,
4932,IXM,MAA,11:40:00,0,1:20:00,13:00:00,0,6E7196,6E,IndiGo,8307,,,99.684,,
4933,IXM,MAA,8:05:00,4,1:20:00,9:25:00,4,6E7194,6E,IndiGo,8307,,,99.684,,
4934,IXM,MAA,11:40:00,4,1:20:00,13:00:00,4,6E7196,6E,IndiGo,8307,,,99.684,,
4935,IXM,MAA,19:20:00,1,1:25:00,20:45:00,1,6E7198,6E,IndiGo,8307,,,99.684,,
4936,IXM,MAA,20:15:00,1,1:25:00,21:40:00,1,6E7139,6E,IndiGo,8307,,,99.684,,
4937,IXM,MAA,17:45:00,4,1:15:00,19:00:00,4,6E7593,6E,IndiGo,8540,,,102.48,,
4938,IXM,MAA,8:05:00,1,1:20:00,9:25:00,1,6E7194,6E,IndiGo,8540,,,102.48,,
4939,IXM,MAA,19:20:00,5,1:25:00,20:45:00,5,6E7198,6E,IndiGo,8540,,,102.48,,
4940,IXM,MAA,14:30:00,0,0:50:00,15:20:00,0,6E7268,6E,IndiGo,8773,,,105.276,,
4941,IXM,MAA,17:45:00,0,1:15:00,19:00:00,0,6E7593,6E,IndiGo,8773,,,105.276,,
4942,IXM,MAA,17:45:00,1,1:15:00,19:00:00,1,6E7593,6E,IndiGo,8773,,,105.276,,
4943,IXM,MAA,11:40:00,3,1:20:00,13:00:00,3,6E7196,6E,IndiGo,8773,,,105.276,,
4944,IXM,MAA,20:15:00,5,1:25:00,21:40:00,5,6E7139,6E,IndiGo,8773,,,105.276,,
4945,IXM,HYD,18:15:00,4,1:45:00,20:00:00,4,6E6782,6E,IndiGo,7335,,,88.02,,
4946,IXM,HYD,18:15:00,1,1:45:00,20:00:00,1,6E6782,6E,IndiGo,7679,,,92.148,,
4947,IXM,HYD,18:15:00,2,1:45:00,20:00:00,2,6E6782,6E,IndiGo,7679,,,92.148,,
4948,IXM,HYD,18:15:00,6,1:45:00,20:00:00,6,6E6782,6E,IndiGo,7679,,,92.148,,
4949,IXM,HYD,18:15:00,3,1:45:00,20:00:00,3,6E6782,6E,IndiGo,8048,,,96.576,,
4950,IXM,HYD,12:25:00,5,1:45:00,14:10:00,5,6E6782,6E,IndiGo,8048,,,96.576,,
4951,IXM,HYD,18:15:00,0,1:45:00,20:00:00,0,6E6782,6E,IndiGo,8861,,,106.332,,
4952,NAG,DEL,8:20:00,4,1:40:00,10:00:00,4,G82516,G8,Go First,7108,,,85.296,,
4953,NAG,DEL,7:40:00,4,1:50:00,9:30:00,4,AI498,AI,Air India,8148,,20379,97.776,,244.548
4954,NAG,DEL,7:40:00,0,1:15:00,8:55:00,0,AI498,AI,Air India,8217,,20978,98.604,,251.736
4955,NAG,DEL,7:40:00,3,1:15:00,8:55:00,3,AI498,AI,Air India,8217,,20379,98.604,,244.548
4956,NAG,DEL,7:40:00,1,1:50:00,9:30:00,1,AI498,AI,Air India,8217,,20379,98.604,,244.548
4957,NAG,DEL,7:40:00,6,1:50:00,9:30:00,6,AI498,AI,Air India,8217,,20978,98.604,,251.736
4958,NAG,DEL,8:20:00,1,1:40:00,10:00:00,1,G82516,G8,Go First,8489,,,101.868,,
4959,NAG,DEL,8:20:00,0,1:40:00,10:00:00,0,G82516,G8,Go First,8489,,,101.868,,
4960,NAG,DEL,8:20:00,2,1:40:00,10:00:00,2,G82516,G8,Go First,8489,,,101.868,,
4961,NAG,DEL,8:20:00,5,1:40:00,10:00:00,5,G82516,G8,Go First,8604,,,103.248,,
4962,NAG,DEL,15:35:00,4,1:40:00,17:15:00,4,6E6192,6E,IndiGo,8604,,,103.248,,
4963,NAG,DEL,8:20:00,3,1:40:00,10:00:00,3,G82516,G8,Go First,8604,,,103.248,,
4964,NAG,DEL,15:35:00,5,1:40:00,17:15:00,5,6E6192,6E,IndiGo,8604,,,103.248,,
4965,NAG,DEL,15:35:00,1,1:40:00,17:15:00,1,6E6192,6E,IndiGo,8604,,,103.248,,
4966,NAG,DEL,15:35:00,6,1:40:00,17:15:00,6,6E6192,6E,IndiGo,8604,,,103.248,,
4967,NAG,DEL,15:35:00,3,1:40:00,17:15:00,3,6E6192,6E,IndiGo,8604,,,103.248,,
4968,NAG,DEL,8:20:00,6,1:40:00,10:00:00,6,G82516,G8,Go First,8604,,,103.248,,
4969,NAG,DEL,15:35:00,0,1:40:00,17:15:00,0,6E6192,6E,IndiGo,8604,,,103.248,,
4970,NAG,DEL,7:30:00,2,1:50:00,9:20:00,2,6E5006,6E,IndiGo,8604,,,103.248,,
4971,NAG,DEL,7:30:00,1,1:50:00,9:20:00,1,6E5006,6E,IndiGo,8604,,,103.248,,
4972,NAG,DEL,7:30:00,0,1:50:00,9:20:00,0,6E5006,6E,IndiGo,8604,,,103.248,,
4973,NAG,DEL,7:30:00,4,1:50:00,9:20:00,4,6E5006,6E,IndiGo,8604,,,103.248,,
4974,NAG,DEL,7:30:00,3,1:50:00,9:20:00,3,6E5006,6E,IndiGo,8604,,,103.248,,
4975,NAG,DEL,23:05:00,3,1:55:00,1:00:00,4,6E5019,6E,IndiGo,8604,,,103.248,,
4976,NAG,DEL,23:05:00,6,1:55:00,1:00:00,0,6E5019,6E,IndiGo,8604,,,103.248,,
4977,NAG,BOM,20:05:00,2,1:30:00,21:35:00,2,G82600,G8,Go First,6035,,,72.42,,
4978,NAG,BOM,9:05:00,2,1:35:00,10:40:00,2,G8141,G8,Go First,6035,,,72.42,,
4979,NAG,BOM,21:20:00,0,1:30:00,22:50:00,0,AI630,AI,Air India,6580,,17182,78.96,,206.184
4980,NAG,BOM,7:55:00,2,1:25:00,9:20:00,2,AI628,AI,Air India,7125,,17182,85.5,,206.184
4981,NAG,BOM,21:20:00,2,1:30:00,22:50:00,2,AI630,AI,Air India,7125,,17182,85.5,,206.184
4982,NAG,BOM,7:55:00,1,1:25:00,9:20:00,1,AI628,AI,Air India,7185,,17182,86.22,,206.184
4983,NAG,BOM,7:55:00,6,1:25:00,9:20:00,6,AI628,AI,Air India,7185,,17781,86.22,,213.372
4984,NAG,BOM,7:55:00,5,1:25:00,9:20:00,5,AI628,AI,Air India,7185,,17781,86.22,,213.372
4985,NAG,BOM,7:55:00,3,1:25:00,9:20:00,3,AI628,AI,Air India,7185,,17182,86.22,,206.184
4986,NAG,BOM,7:55:00,0,1:25:00,9:20:00,0,AI628,AI,Air India,7185,,17781,86.22,,213.372
4987,NAG,BOM,7:55:00,4,1:25:00,9:20:00,4,AI628,AI,Air India,7185,,17182,86.22,,206.184
4988,NAG,BOM,21:20:00,4,1:30:00,22:50:00,4,AI630,AI,Air India,7185,,17182,86.22,,206.184
4989,NAG,BOM,21:20:00,6,1:30:00,22:50:00,6,AI630,AI,Air India,7185,,17182,86.22,,206.184
4990,NAG,BOM,21:20:00,3,1:30:00,22:50:00,3,AI630,AI,Air India,7185,,17182,86.22,,206.184
4991,NAG,BOM,21:20:00,5,1:30:00,22:50:00,5,AI630,AI,Air India,7185,,17182,86.22,,206.184
4992,NAG,BOM,21:20:00,1,1:30:00,22:50:00,1,AI630,AI,Air India,7185,,17182,86.22,,206.184
4993,NAG,BOM,20:05:00,3,1:30:00,21:35:00,3,G82600,G8,Go First,7281,,,87.372,,
4994,NAG,BOM,9:05:00,3,1:35:00,10:40:00,3,G8141,G8,Go First,7281,,,87.372,,
4995,NAG,BOM,20:05:00,0,1:30:00,21:35:00,0,G82600,G8,Go First,7354,,,88.248,,
4996,NAG,BOM,9:05:00,0,1:35:00,10:40:00,0,G8141,G8,Go First,7354,,,88.248,,
4997,NAG,BOM,9:05:00,5,1:35:00,10:40:00,5,G8141,G8,Go First,7354,,,88.248,,
4998,NAG,BOM,20:05:00,1,1:30:00,21:35:00,1,G82600,G8,Go First,7463,,,89.556,,
4999,NAG,BOM,9:05:00,1,1:35:00,10:40:00,1,G8141,G8,Go First,7463,,,89.556,,
5000,NAG,BOM,6:00:00,1,1:25:00,7:25:00,1,6E6413,6E,IndiGo,7585,,,91.02,,
5001,NAG,BOM,11:45:00,4,1:30:00,13:15:00,4,6E5329,6E,IndiGo,7585,,,91.02,,
5002,NAG,BLR,20:05:00,2,1:40:00,21:45:00,2,6E6874,6E,IndiGo,6505,,,78.06,,
5003,NAG,BLR,20:05:00,3,1:40:00,21:45:00,3,6E6874,6E,IndiGo,6505,,,78.06,,
5004,NAG,BLR,8:35:00,1,1:40:00,10:15:00,1,6E909,6E,IndiGo,7022,,,84.264,,
5005,NAG,BLR,16:20:00,3,1:40:00,18:00:00,3,6E6754,6E,IndiGo,7318,,,87.816,,
5006,NAG,BLR,20:05:00,1,1:40:00,21:45:00,1,6E6874,6E,IndiGo,7318,,,87.816,,
5007,NAG,BLR,20:05:00,5,1:40:00,21:45:00,5,6E6874,6E,IndiGo,7318,,,87.816,,
5008,NAG,BLR,16:20:00,4,1:40:00,18:00:00,4,6E6754,6E,IndiGo,7318,,,87.816,,
5009,NAG,BLR,16:20:00,1,1:40:00,18:00:00,1,6E6754,6E,IndiGo,7318,,,87.816,,
5010,NAG,BLR,8:35:00,4,1:40:00,10:15:00,4,6E909,6E,IndiGo,7318,,,87.816,,
5011,NAG,BLR,16:20:00,2,1:40:00,18:00:00,2,6E6754,6E,IndiGo,7638,,,91.656,,
5012,NAG,BLR,20:05:00,0,1:40:00,21:45:00,0,6E6874,6E,IndiGo,7638,,,91.656,,
5013,NAG,BLR,16:20:00,0,1:40:00,18:00:00,0,6E6754,6E,IndiGo,7638,,,91.656,,
5014,NAG,BLR,20:05:00,4,1:55:00,22:00:00,4,6E6874,6E,IndiGo,7638,,,91.656,,
5015,NAG,BLR,8:35:00,0,1:40:00,10:15:00,0,6E909,6E,IndiGo,7982,,,95.784,,
5016,NAG,BLR,8:35:00,6,1:40:00,10:15:00,6,6E909,6E,IndiGo,8351,,,100.212,,
5017,NAG,BLR,16:20:00,5,1:40:00,18:00:00,5,6E6754,6E,IndiGo,8351,,,100.212,,
5018,NAG,BLR,20:05:00,6,1:40:00,21:45:00,6,6E6874,6E,IndiGo,8351,,,100.212,,
5019,NAG,BLR,8:35:00,3,1:40:00,10:15:00,3,6E909,6E,IndiGo,8351,,,100.212,,
5020,NAG,BLR,8:35:00,5,1:40:00,10:15:00,5,6E909,6E,IndiGo,8745,,,104.94,,
5021,NAG,BLR,16:20:00,6,1:40:00,18:00:00,6,6E6754,6E,IndiGo,9163,,,109.956,,
5022,NAG,MAA,22:20:00,0,1:45:00,0:05:00,1,6E6018,6E,IndiGo,8166,,,97.992,,
5023,NAG,HYD,15:45:00,4,1:30:00,17:15:00,4,6E7137,6E,IndiGo,7335,,,88.02,,
5024,NAG,HYD,7:35:00,2,1:45:00,9:20:00,2,6E7153,6E,IndiGo,8047,,,96.564,,
5025,NAG,HYD,15:45:00,2,1:30:00,17:15:00,2,6E7137,6E,IndiGo,8878,,,106.536,,
5026,NAG,HYD,15:45:00,3,1:30:00,17:15:00,3,6E7137,6E,IndiGo,8878,,,106.536,,
5027,NAG,HYD,15:45:00,6,1:30:00,17:15:00,6,6E7137,6E,IndiGo,9234,,,110.808,,
5028,NAG,HYD,15:45:00,1,1:30:00,17:15:00,1,6E7137,6E,IndiGo,9471,,,113.652,,
5029,NAG,HYD,15:45:00,5,1:30:00,17:15:00,5,6E7137,6E,IndiGo,9709,,,116.508,,
5030,NAG,HYD,15:45:00,0,1:30:00,17:15:00,0,6E7137,6E,IndiGo,10539,,,126.468,,
5031,NAG,CCU,6:20:00,1,1:35:00,7:55:00,1,6E812,6E,IndiGo,6623,,,79.476,,
5032,NAG,CCU,6:20:00,6,1:35:00,7:55:00,6,6E812,6E,IndiGo,6623,,,79.476,,
5033,NAG,CCU,6:20:00,2,1:35:00,7:55:00,2,6E812,6E,IndiGo,6623,,,79.476,,
5034,NAG,CCU,6:20:00,4,1:35:00,7:55:00,4,6E812,6E,IndiGo,6856,,,82.272,,
5035,NAG,CCU,6:20:00,5,1:35:00,7:55:00,5,6E812,6E,IndiGo,6856,,,82.272,,
5036,NAG,CCU,6:20:00,3,1:35:00,7:55:00,3,6E812,6E,IndiGo,7205,,,86.46,,
5037,NAG,CCU,6:20:00,0,1:35:00,7:55:00,0,6E812,6E,IndiGo,7905,,,94.86,,
5038,NAG,AMD,7:35:00,6,2:00:00,9:35:00,6,6E7246,6E,IndiGo,6506,,,78.072,,
5039,NAG,AMD,21:50:00,5,2:00:00,23:50:00,5,6E7079,6E,IndiGo,6506,,,78.072,,
5040,NAG,AMD,7:35:00,4,2:00:00,9:35:00,4,6E7246,6E,IndiGo,6745,,,80.94,,
5041,NAG,AMD,21:50:00,6,2:00:00,23:50:00,6,6E7079,6E,IndiGo,7296,,,87.552,,
5042,NAG,AMD,21:50:00,4,2:00:00,23:50:00,4,6E7079,6E,IndiGo,7296,,,87.552,,
5043,NAG,AMD,21:50:00,1,2:00:00,23:50:00,1,6E7079,6E,IndiGo,7605,,,91.26,,
5044,NAG,AMD,7:35:00,1,2:00:00,9:35:00,1,6E7246,6E,IndiGo,7941,,,95.292,,
5045,NAG,AMD,7:35:00,5,2:00:00,9:35:00,5,6E7246,6E,IndiGo,7941,,,95.292,,
5046,NAG,AMD,21:50:00,0,2:00:00,23:50:00,0,6E7079,6E,IndiGo,7941,,,95.292,,
5047,NAG,AMD,13:05:00,2,2:00:00,15:05:00,2,6E7246,6E,IndiGo,8299,,,99.588,,
5048,NAG,AMD,21:50:00,2,2:00:00,23:50:00,2,6E7079,6E,IndiGo,8299,,,99.588,,
5049,NAG,AMD,21:50:00,3,2:00:00,23:50:00,3,6E7079,6E,IndiGo,8681,,,104.172,,
5050,NAG,AMD,7:35:00,0,2:00:00,9:35:00,0,6E7246,6E,IndiGo,9516,,,114.192,,
5051,NAG,AMD,7:35:00,3,2:00:00,9:35:00,3,6E7246,6E,IndiGo,10950,,,131.4,,
5052,NAG,GOI,23:15:00,6,1:40:00,0:55:00,0,6E763,6E,IndiGo,7454,,,89.448,,
5053,NAG,GOI,23:15:00,5,1:40:00,0:55:00,6,6E763,6E,IndiGo,7454,,,89.448,,
5054,NAG,GOI,23:15:00,0,1:40:00,0:55:00,1,6E763,6E,IndiGo,7454,,,89.448,,
5055,NAG,GOI,23:15:00,2,1:40:00,0:55:00,3,6E763,6E,IndiGo,8008,,,96.096,,
5056,NAG,GOI,23:15:00,3,1:40:00,0:55:00,4,6E763,6E,IndiGo,9038,,,108.456,,
5057,NAG,GOI,23:15:00,4,1:40:00,0:55:00,5,6E763,6E,IndiGo,9038,,,108.456,,
5058,NAG,LKO,17:35:00,3,1:45:00,19:20:00,3,6E7074,6E,IndiGo,5923,,,71.076,,
5059,NAG,LKO,17:35:00,6,1:45:00,19:20:00,6,6E7074,6E,IndiGo,5923,,,71.076,,
5060,NAG,LKO,17:35:00,1,1:45:00,19:20:00,1,6E7074,6E,IndiGo,5923,,,71.076,,
5061,NAG,LKO,17:35:00,4,1:45:00,19:20:00,4,6E7074,6E,IndiGo,6156,,,73.872,,
5062,NAG,LKO,17:35:00,2,1:45:00,19:20:00,2,6E7074,6E,IndiGo,6156,,,73.872,,
5063,NAG,LKO,17:35:00,5,1:45:00,19:20:00,5,6E7074,6E,IndiGo,6390,,,76.68,,
5064,NAG,LKO,17:35:00,0,1:45:00,19:20:00,0,6E7074,6E,IndiGo,7322,,,87.864,,
5065,NAG,PNQ,13:00:00,0,1:05:00,14:05:00,0,6.00E+135,6E,IndiGo,7322,,,87.864,,
5066,NAG,PNQ,13:00:00,1,1:05:00,14:05:00,1,6.00E+135,6E,IndiGo,7322,,,87.864,,
5067,NAG,PNQ,13:00:00,2,1:05:00,14:05:00,2,6.00E+135,6E,IndiGo,7322,,,87.864,,
5068,NAG,PNQ,13:00:00,3,1:05:00,14:05:00,3,6.00E+135,6E,IndiGo,7322,,,87.864,,
5069,NAG,PNQ,21:10:00,4,1:15:00,22:25:00,4,G8284,G8,Go First,7322,,,87.864,,
5070,NAG,PNQ,21:10:00,2,1:15:00,22:25:00,2,G8284,G8,Go First,7322,,,87.864,,
5071,NAG,PNQ,21:10:00,1,1:15:00,22:25:00,1,G8284,G8,Go First,7322,,,87.864,,
5072,NAG,PNQ,21:10:00,3,1:15:00,22:25:00,3,G8284,G8,Go First,7322,,,87.864,,
5073,NAG,PNQ,21:10:00,6,1:15:00,22:25:00,6,G8284,G8,Go First,7322,,,87.864,,
5074,NAG,PNQ,21:10:00,0,1:15:00,22:25:00,0,G8284,G8,Go First,7322,,,87.864,,
5075,NAG,PNQ,21:10:00,5,1:15:00,22:25:00,5,G8284,G8,Go First,7322,,,87.864,,
5076,NAG,PNQ,23:35:00,4,1:25:00,1:00:00,5,6E835,6E,IndiGo,7322,,,87.864,,
5077,NAG,PNQ,4:00:00,2,1:25:00,5:25:00,2,6E6659,6E,IndiGo,7322,,,87.864,,
5078,NAG,PNQ,23:35:00,5,1:25:00,1:00:00,6,6E835,6E,IndiGo,7322,,,87.864,,
5079,NAG,PNQ,23:35:00,3,1:25:00,1:00:00,4,6E835,6E,IndiGo,7322,,,87.864,,
5080,NAG,PNQ,23:35:00,1,1:25:00,1:00:00,2,6E835,6E,IndiGo,7322,,,87.864,,
5081,NAG,PNQ,4:00:00,6,1:25:00,5:25:00,6,6E6659,6E,IndiGo,7322,,,87.864,,
5082,NAG,PNQ,4:00:00,1,1:25:00,5:25:00,1,6E6659,6E,IndiGo,7322,,,87.864,,
5083,NAG,PNQ,23:35:00,6,1:25:00,1:00:00,0,6E835,6E,IndiGo,7322,,,87.864,,
5084,NAG,PNQ,4:00:00,4,1:25:00,5:25:00,4,6E6659,6E,IndiGo,7322,,,87.864,,
5085,NAG,PNQ,4:00:00,5,1:25:00,5:25:00,5,6E6659,6E,IndiGo,7322,,,87.864,,
5086,NAG,PNQ,4:00:00,3,1:25:00,5:25:00,3,6E6659,6E,IndiGo,7322,,,87.864,,
5087,NAG,PNQ,4:00:00,0,1:25:00,5:25:00,0,6E6659,6E,IndiGo,7454,,,89.448,,
5088,NAG,PNQ,13:00:00,4,1:05:00,14:05:00,4,6.00E+135,6E,IndiGo,7788,,,93.456,,
5089,NAG,PNQ,13:00:00,6,1:05:00,14:05:00,6,6.00E+135,6E,IndiGo,9537,,,114.444,,
5090,NAG,IDR,13:10:00,4,1:20:00,14:30:00,4,6E7109,6E,IndiGo,5146,,,61.752,,
5091,NAG,IDR,13:10:00,3,1:20:00,14:30:00,3,6E7109,6E,IndiGo,5146,,,61.752,,
5092,NAG,IDR,13:10:00,2,1:20:00,14:30:00,2,6E7109,6E,IndiGo,5358,,,64.296,,
5093,NAG,IDR,13:10:00,6,1:20:00,14:30:00,6,6E7109,6E,IndiGo,5585,,,67.02,,
5094,NAG,IDR,13:10:00,5,1:20:00,14:30:00,5,6E7109,6E,IndiGo,5585,,,67.02,,
5095,NAG,IDR,13:10:00,0,1:20:00,14:30:00,0,6E7109,6E,IndiGo,5830,,,69.96,,
5096,NAG,IDR,13:10:00,1,1:20:00,14:30:00,1,6E7109,6E,IndiGo,7298,,,87.576,,
5097,IXC,DEL,18:50:00,3,1:00:00,19:50:00,3,UK638,UK,Vistara,6096,7576,23259,73.152,90.912,279.108
5098,IXC,DEL,18:50:00,0,1:00:00,19:50:00,0,UK638,UK,Vistara,6096,7576,35123,73.152,90.912,421.476
5099,IXC,DEL,15:25:00,3,1:05:00,16:30:00,3,UK707,UK,Vistara,6096,8654,23259,73.152,103.848,279.108
5100,IXC,DEL,15:25:00,0,1:05:00,16:30:00,0,UK707,UK,Vistara,6096,11292,23259,73.152,135.504,279.108
5101,IXC,DEL,15:25:00,2,1:05:00,16:30:00,2,UK707,UK,Vistara,6096,7403,23259,73.152,88.836,279.108
5102,IXC,DEL,18:50:00,1,1:00:00,19:50:00,1,UK638,UK,Vistara,6275,9854,23259,75.3,118.248,279.108
5103,IXC,DEL,18:50:00,6,1:00:00,19:50:00,6,UK638,UK,Vistara,6275,7576,27932,75.3,90.912,335.184
5104,IXC,DEL,18:50:00,4,1:00:00,19:50:00,4,UK638,UK,Vistara,6275,7576,18944,75.3,90.912,227.328
5105,IXC,DEL,18:50:00,5,1:00:00,19:50:00,5,UK638,UK,Vistara,6275,7576,23259,75.3,90.912,279.108
5106,IXC,DEL,18:50:00,2,1:00:00,19:50:00,2,UK638,UK,Vistara,6275,7403,35123,75.3,88.836,421.476
5107,IXC,DEL,15:25:00,4,1:05:00,16:30:00,4,UK707,UK,Vistara,6275,8654,18944,75.3,103.848,227.328
5108,IXC,DEL,15:25:00,5,1:05:00,16:30:00,5,UK707,UK,Vistara,6275,7576,23259,75.3,90.912,279.108
5109,IXC,DEL,15:25:00,1,1:05:00,16:30:00,1,UK707,UK,Vistara,6275,7576,27932,75.3,90.912,335.184
5110,IXC,DEL,15:25:00,6,1:05:00,16:30:00,6,UK707,UK,Vistara,6275,8654,35123,75.3,103.848,421.476
5111,IXC,DEL,7:05:00,5,1:00:00,8:05:00,5,6E6736,6E,IndiGo,6665,,,79.98,,
5112,IXC,DEL,7:05:00,0,1:00:00,8:05:00,0,6E6736,6E,IndiGo,6665,,,79.98,,
5113,IXC,DEL,15:35:00,5,1:00:00,16:35:00,5,6E2128,6E,IndiGo,6665,,,79.98,,
5114,IXC,DEL,7:05:00,3,1:00:00,8:05:00,3,6E6736,6E,IndiGo,6665,,,79.98,,
5115,IXC,DEL,7:05:00,6,1:00:00,8:05:00,6,6E6736,6E,IndiGo,6665,,,79.98,,
5116,IXC,DEL,15:35:00,4,1:00:00,16:35:00,4,6E2128,6E,IndiGo,6665,,,79.98,,
5117,IXC,DEL,18:55:00,2,1:10:00,20:05:00,2,6E5027,6E,IndiGo,6665,,,79.98,,
5118,IXC,DEL,18:55:00,0,1:10:00,20:05:00,0,6E5027,6E,IndiGo,6665,,,79.98,,
5119,IXC,DEL,13:05:00,5,1:10:00,14:15:00,5,6E2195,6E,IndiGo,6665,,,79.98,,
5120,IXC,DEL,13:05:00,0,1:10:00,14:15:00,0,6E2195,6E,IndiGo,6665,,,79.98,,
5121,IXC,DEL,18:55:00,3,1:10:00,20:05:00,3,6E5027,6E,IndiGo,6665,,,79.98,,
5122,IXC,BOM,19:55:00,2,2:25:00,22:20:00,2,UK652,UK,Vistara,10306,11801,27185,123.672,141.612,326.22
5123,IXC,BOM,8:50:00,1,2:25:00,11:15:00,1,UK654,UK,Vistara,10306,11801,27185,123.672,141.612,326.22
5124,IXC,BOM,8:50:00,2,2:25:00,11:15:00,2,UK654,UK,Vistara,10488,11801,27185,125.856,141.612,326.22
5125,IXC,BOM,19:55:00,4,2:25:00,22:20:00,4,UK652,UK,Vistara,10488,11801,,125.856,141.612,
5126,IXC,BOM,8:50:00,3,2:25:00,11:15:00,3,UK654,UK,Vistara,10488,11801,25822,125.856,141.612,309.864
5127,IXC,BOM,8:50:00,5,2:25:00,11:15:00,5,UK654,UK,Vistara,10488,11801,22871,125.856,141.612,274.452
5128,IXC,BOM,19:55:00,5,2:25:00,22:20:00,5,UK652,UK,Vistara,10488,11801,22871,125.856,141.612,274.452
5129,IXC,BOM,19:55:00,0,2:25:00,22:20:00,0,UK652,UK,Vistara,10488,11801,22871,125.856,141.612,274.452
5130,IXC,BOM,19:55:00,1,2:25:00,22:20:00,1,UK652,UK,Vistara,10488,11801,51094,125.856,141.612,613.128
5131,IXC,BOM,20:20:00,3,2:25:00,22:45:00,3,G82507,G8,Go First,10586,,,127.032,,
5132,IXC,BOM,8:50:00,4,2:25:00,11:15:00,4,UK654,UK,Vistara,10663,11801,44171,127.956,141.612,530.052
5133,IXC,BOM,11:30:00,1,2:25:00,13:55:00,1,G8382,G8,Go First,10764,,,129.168,,
5134,IXC,BOM,11:30:00,0,2:25:00,13:55:00,0,G8382,G8,Go First,10764,,,129.168,,
5135,IXC,BOM,11:30:00,2,2:25:00,13:55:00,2,G8382,G8,Go First,10764,,,129.168,,
5136,IXC,BOM,19:55:00,3,2:25:00,22:20:00,3,UK652,UK,Vistara,10846,11801,25822,130.152,141.612,309.864
5137,IXC,BOM,20:20:00,0,2:25:00,22:45:00,0,G82507,G8,Go First,10881,,,130.572,,
5138,IXC,BOM,11:30:00,5,2:25:00,13:55:00,5,G8382,G8,Go First,10881,,,130.572,,
5139,IXC,BOM,20:20:00,4,2:25:00,22:45:00,4,G82507,G8,Go First,10881,,,130.572,,
5140,IXC,BOM,12:25:00,4,2:30:00,14:55:00,4,6E5281,6E,IndiGo,10885,,,130.62,,
5141,IXC,BOM,16:40:00,3,2:30:00,19:10:00,3,6E506,6E,IndiGo,10885,,,130.62,,
5142,IXC,BOM,16:40:00,4,2:30:00,19:10:00,4,6E506,6E,IndiGo,10885,,,130.62,,
5143,IXC,BOM,12:25:00,3,2:30:00,14:55:00,3,6E5281,6E,IndiGo,10885,,,130.62,,
5144,IXC,BOM,16:40:00,0,2:30:00,19:10:00,0,6E506,6E,IndiGo,10885,,,130.62,,
5145,IXC,BOM,16:40:00,2,2:30:00,19:10:00,2,6E506,6E,IndiGo,10885,,,130.62,,
5146,IXC,BOM,16:40:00,5,2:30:00,19:10:00,5,6E506,6E,IndiGo,10885,,,130.62,,
5147,IXC,BLR,15:10:00,1,3:05:00,18:15:00,1,UK658,UK,Vistara,12338,15280,31919,148.056,183.36,383.028
5148,IXC,BLR,15:10:00,2,3:05:00,18:15:00,2,UK658,UK,Vistara,12338,15280,62558,148.056,183.36,750.696
5149,IXC,BLR,6:50:00,0,2:55:00,9:45:00,0,6E849,6E,IndiGo,12907,,,154.884,,
5150,IXC,BLR,6:50:00,5,2:55:00,9:45:00,5,6E849,6E,IndiGo,12907,,,154.884,,
5151,IXC,BLR,6:50:00,1,2:55:00,9:45:00,1,6E849,6E,IndiGo,12907,,,154.884,,
5152,IXC,BLR,6:50:00,3,2:55:00,9:45:00,3,6E849,6E,IndiGo,12907,,,154.884,,
5153,IXC,BLR,6:50:00,4,2:55:00,9:45:00,4,6E849,6E,IndiGo,12907,,,154.884,,
5154,IXC,BLR,6:50:00,2,2:55:00,9:45:00,2,6E849,6E,IndiGo,12907,,,154.884,,
5155,IXC,BLR,13:55:00,1,3:10:00,17:05:00,1,6E6882,6E,IndiGo,12907,,,154.884,,
5156,IXC,BLR,13:55:00,0,3:10:00,17:05:00,0,6E6882,6E,IndiGo,12907,,,154.884,,
5157,IXC,BLR,13:55:00,3,3:10:00,17:05:00,3,6E6882,6E,IndiGo,12907,,,154.884,,
